"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AIG1",0.0766834897511438,0.362478935586881,0.32,0.282,1
"DAZAP1",0.0771922822557494,-0.328015844849814,0.252,0.298,1
"EGR1",0.0776246599201049,0.537988196292878,0.455,0.441,1
"ATXN2",0.0781600011914198,-0.119484563982778,0.294,0.354,1
"ASXL1",0.0782134244008773,-0.195062392123298,0.359,0.398,1
"C8orf4",0.078578720159512,0.11728711816366,0.298,0.364,1
"EIF4A3",0.0786563568010951,1.21978463051287,0.403,0.386,1
"MTR",0.0787037829350087,-0.154042987495697,0.236,0.287,1
"WDFY3",0.0787857671307607,0.524406279405333,0.329,0.296,1
"USP47",0.0796918128774456,-0.110359704647901,0.406,0.465,1
"EIF3J",0.0806004596773405,0.265105844188475,0.429,0.378,1
"PHF1",0.0808697585750987,0.743959650514642,0.264,0.238,1
"NBEA",0.0810381278235395,-0.254743586227515,0.233,0.277,1
"RPL29",0.0810391847280632,0.198224979128688,0.926,0.913,1
"SPCS2",0.0811431733884608,0.616805077370395,0.452,0.513,1
"TYW1",0.0815723086030279,-0.257106473763768,0.229,0.269,1
"ACTN4",0.0817156729826095,0.243880372964435,0.473,0.463,1
"COX4I1",0.0819993878450894,0.218330886539033,0.792,0.773,1
"JMJD1C",0.0824096858373816,0.385512556306576,0.665,0.665,1
"DCTN4",0.0826877874901053,0.488097051612205,0.268,0.236,1
"MPG",0.082861675157283,-0.121322913155798,0.377,0.439,1
"CYP27A1",0.0833341944723769,0.712942030300004,0.287,0.26,1
"PSMC1",0.0834428345957062,-0.140210943014351,0.347,0.402,1
"EIF1B",0.0840782613433687,0.367431147284244,0.529,0.506,1
"GSN",0.0862282438567853,1.02493450217446,0.648,0.833,1
"WDR1",0.0864522811362479,0.241562675878522,0.324,0.285,1
"BACH1",0.0865637848282052,0.451125971374123,0.492,0.466,1
"PTAR1",0.0866345834217706,-0.136585740761719,0.235,0.282,1
"PURA",0.0868765187255465,-0.1105061593099,0.378,0.441,1
"CSNK1A1",0.0872381196154697,0.188085067600774,0.576,0.554,1
"BNIP3L",0.0872939472643508,0.487319611030988,0.541,0.513,1
"ITCH",0.0874244230646799,-0.254119469366588,0.333,0.375,1
"NDUFS6",0.0874405862254504,-0.148416390137035,0.503,0.559,1
"CAPNS1",0.0876697413508265,-0.217074802683615,0.392,0.447,1
"MLF1",0.0884714435858939,0.671688049701194,0.336,0.312,1
"VIM",0.0897355399517086,0.779865532804115,0.883,0.946,1
"NCOR1",0.0905769654743483,0.158718342452834,0.457,0.409,1
"ZCCHC17",0.0913358800983251,0.422956480468486,0.273,0.239,1
"WIPF2",0.0915678195869558,-0.474012814861233,0.212,0.252,1
"CLASRP",0.0920125177499757,-0.328826698962625,0.208,0.252,1
"SWI5",0.0920659516056147,-0.263060805465038,0.252,0.29,1
"BCL2",0.0931315380932017,0.792302222201347,0.289,0.257,1
"KATNBL1",0.0934335680786307,0.15817315723183,0.335,0.29,1
"MAN1B1",0.0934800038737082,0.131796246811366,0.226,0.272,1
"ELK3",0.0935851080810668,0.129404316252838,0.27,0.331,1
"FLYWCH2",0.0940168508374367,-0.148614717045664,0.271,0.317,1
"CMC1",0.0942955820832049,0.463618908576711,0.317,0.283,1
"PHC3",0.0945901214977121,0.6326554855323,0.329,0.304,1
"UBAP2L",0.0947954769618645,-0.260285958522275,0.231,0.269,1
"ZC3H6",0.094959775177812,-0.263905972062913,0.226,0.268,1
"MLXIP",0.0949713731634864,0.137583049569734,0.261,0.227,1
"PFKL",0.0953241878250572,-0.201405341021307,0.335,0.381,1
"PMP22",0.0962047421517626,0.89510551436787,0.426,0.443,1
"PHACTR4",0.096593461022968,0.546350567875258,0.319,0.288,1
"SMG1",0.0966012297680879,0.487946125072126,0.403,0.373,1
"RPS27",0.0968466920073547,0.422411383355633,0.587,0.772,1
"C17orf62",0.0981673806195292,0.428189340598234,0.312,0.282,1
"PACSIN2",0.0984551764322022,0.289539495487922,0.284,0.244,1
"KRTCAP2",0.098668908771735,0.203284634193348,0.268,0.321,1
"MDH1",0.0988985725170722,-0.209197214116549,0.45,0.482,1
"GLRX5",0.0989919458648682,-0.210572296933373,0.377,0.411,1
"CAMLG",0.0992583081705486,-0.125190869676474,0.384,0.425,1
"AVL9",0.100434775114081,-0.417690612494405,0.291,0.318,1
"PDCD6IP",0.101137012713046,0.273199585376768,0.42,0.384,1
"ADIPOR1",0.101527875003192,0.443004680732279,0.306,0.272,1
"UBE2E1",0.101637683909789,0.289215084144541,0.347,0.299,1
"HIVEP2",0.101718480635369,-0.413148682633526,0.277,0.306,1
"UBR4",0.103521625686576,-0.426393448818965,0.256,0.299,1
"NOP56",0.103717890750511,-0.302062799397174,0.317,0.364,1
"PRKRA",0.103785807939294,0.41199817256504,0.298,0.26,1
"GUSB",0.103812854665245,-0.317907862157861,0.338,0.376,1
"TPP2",0.104501232158582,-0.276178708779338,0.212,0.255,1
"SEPHS2",0.105502815213073,0.161085117007649,0.247,0.301,1
"MAPK8",0.105761388896966,0.501523450343024,0.296,0.265,1
"PIGF",0.106949223514737,-0.423380359668618,0.219,0.255,1
"DOCK7",0.107444443710189,0.159947268592951,0.249,0.306,1
"NAE1",0.109949212497294,-0.517056273265492,0.231,0.268,1
"CCM2",0.110099681877071,-0.163829471776057,0.303,0.345,1
"WDFY1",0.110115237463584,0.298472331635232,0.25,0.222,1
"SEPP1",0.110178348177032,1.63668856017966,0.482,0.587,1
"ATF4",0.110267445273311,0.434218369033157,0.501,0.493,1
"IST1",0.110285354834515,-0.180061222032158,0.333,0.381,1
"MRPL34",0.110332124892982,0.408166190493799,0.387,0.362,1
"ATXN1",0.111403393462047,-0.250265948076536,0.363,0.389,1
"HSPA9",0.112116861555671,0.378109604470844,0.517,0.498,1
"CRBN",0.112685590983682,0.428142866441056,0.34,0.307,1
"PTPN12",0.112816921889092,0.3094213609165,0.38,0.359,1
"LMNA",0.113277382606998,0.189478728827135,0.629,0.808,1
"ATP11B",0.11372959336216,0.673000304004527,0.319,0.288,1
"SLC8A1",0.114791859856195,0.779608252351629,0.208,0.261,1
"COA3",0.115247394946269,-0.179347192317222,0.292,0.329,1
"IFI27L2",0.115524640378017,0.258554364493592,0.426,0.387,1
"CYB5R3",0.115929394288008,0.144183521599679,0.354,0.422,1
"RALBP1",0.116139877410505,0.372578035596909,0.387,0.346,1
"LGALS3BP",0.116532058353855,-0.39010911106564,0.342,0.38,1
"DNTTIP2",0.116839345408554,0.579031287257971,0.326,0.294,1
"PITPNB",0.118060422287893,-0.235783966611437,0.285,0.328,1
"SIVA1",0.118125909095686,-0.112505346816279,0.527,0.578,1
"MAP4",0.118500379312758,0.34139946746952,0.469,0.572,1
"FAM96B",0.119128464345694,0.22128279852418,0.541,0.523,1
"FBXW7",0.121464678099502,0.540608352713005,0.378,0.356,1
"CHD2",0.121472987080407,0.373963090502289,0.588,0.554,1
"MAPK14",0.122944121908239,-0.185160056086648,0.217,0.257,1
"RAB3GAP1",0.124033395644213,-0.150709400436411,0.32,0.361,1
"NRBF2",0.125086063572002,0.481842327902438,0.278,0.244,1
"ZBTB7A",0.125107261689074,-0.26080564779868,0.247,0.287,1
"SNX17",0.125540625709088,-0.131702202788698,0.366,0.408,1
"POLR2C",0.126320876844811,-0.195224088795252,0.329,0.369,1
"PPP1R2",0.126875118857962,0.577751402075634,0.377,0.343,1
"SECISBP2",0.127177501078599,-0.157166274612886,0.338,0.384,1
"TOMM20",0.128412688712373,0.181244183903766,0.608,0.591,1
"TAF3",0.128413717228311,0.118934834933656,0.308,0.266,1
"PIGP",0.129660968321906,0.537135911002871,0.277,0.244,1
"C11orf83",0.130210844099598,0.447833641317914,0.292,0.257,1
"RAB11A",0.130424896365652,0.125772227409989,0.438,0.498,1
"ACADVL",0.131713970411891,0.17842214124262,0.417,0.38,1
"HOOK3",0.132253687799922,-0.162104734372423,0.398,0.435,1
"KRAS",0.132659532551269,0.253025697015645,0.338,0.298,1
"FAM179B",0.132980727644752,-0.235087797251525,0.235,0.28,1
"HUWE1",0.133263358802836,-0.151159638233154,0.327,0.37,1
"CCNG1",0.13346541420922,-0.103720567740459,0.214,0.254,1
"PEPD",0.1338264772648,0.300533607685191,0.333,0.302,1
"CYP20A1",0.133869639414679,0.371661017637877,0.271,0.239,1
"ITGAV",0.134680092819595,0.388801091919582,0.384,0.362,1
"PSMB3",0.135011019761201,0.184093945296147,0.552,0.507,1
"NDUFA8",0.135358154661146,-0.130803387739928,0.331,0.365,1
"TXNRD1",0.135703379224256,0.455410002193918,0.27,0.241,1
"STAT5B",0.136143625463498,-0.114524114439391,0.242,0.283,1
"CREBRF",0.136306406769967,0.459575045645152,0.32,0.291,1
"SRSF2",0.136432809626989,0.194538161939359,0.604,0.592,1
"DLG1",0.136583432976787,-0.254304942850543,0.313,0.348,1
"CLDND1",0.137076154895535,0.545148805735042,0.35,0.317,1
"RANBP2",0.137128135568369,0.579139528819749,0.419,0.403,1
"DPM1",0.137852106064647,-0.153959595570802,0.243,0.283,1
"MOB2",0.138806693965995,0.487315768043584,0.259,0.228,1
"BRIX1",0.140576645452957,-0.289324749130417,0.224,0.26,1
"ATF2",0.141137176801636,-0.185872579244995,0.296,0.326,1
"MRPL16",0.141649256433455,0.305691932840075,0.298,0.266,1
"PSMD1",0.14185501992268,0.421299636045639,0.345,0.323,1
"TOMM22",0.141936775850386,0.470977139405463,0.298,0.272,1
"KLC1",0.143186884952861,-0.112910624146504,0.219,0.255,1
"ERICH1",0.143387550498711,0.644380270566101,0.305,0.272,1
"DYNLRB1",0.14443312291834,0.199922940325754,0.59,0.581,1
"PON2",0.145461108638028,0.641684461328586,0.343,0.323,1
"MYCBP2",0.146232197972474,0.34176897964769,0.431,0.409,1
"C14orf1",0.146384451212571,-0.150865302803048,0.214,0.254,1
"TEX264",0.146411032204823,0.438047985279903,0.315,0.288,1
"DERL1",0.146563955918942,0.521010422227165,0.278,0.249,1
"MYLIP",0.146671266289935,-0.158268809055734,0.287,0.317,1
"IGBP1",0.148018618507788,-0.339946024974873,0.326,0.365,1
"GIGYF2",0.14832508817114,-0.160377549620651,0.331,0.373,1
"PLK2",0.14871241096409,0.28083155677697,0.371,0.331,1
"VPS8",0.14883003318165,0.394383192826585,0.273,0.244,1
"PAFAH1B1",0.149021592464665,0.423203967335093,0.48,0.477,1
"NDFIP1",0.14911733184224,0.372220533555893,0.548,0.543,1
"UBR1",0.149152699239949,-0.429190654447335,0.256,0.29,1
"CWC25",0.149215175973942,-0.14384591484658,0.263,0.306,1
"WDR70",0.150217052014281,-0.167756939308039,0.319,0.353,1
"CMTM3",0.150353630673447,0.311373692261029,0.333,0.302,1
"PKIG",0.150956365482114,0.273046142326196,0.278,0.329,1
"PHKB",0.151061258062414,-0.242443519776072,0.31,0.34,1
"C9orf142",0.151272124210982,0.181450180048729,0.361,0.408,1
"EI24",0.151554175591251,0.41829275352279,0.296,0.271,1
"KPNA4",0.153009551558074,0.396275877522794,0.356,0.335,1
"PCNP",0.1531474940472,-0.174075405409992,0.398,0.444,1
"WDR26",0.154462345136646,0.416053658790537,0.313,0.287,1
"WDR33",0.154603674678063,-0.19359493948067,0.413,0.435,1
"BACE2",0.155205970132301,0.571454139671095,0.301,0.285,1
"KIAA0247",0.155831690136004,0.459977427833802,0.259,0.235,1
"ZNF37A",0.15620086152394,-0.117603505905514,0.257,0.299,1
"TRIM38",0.157820180329162,0.255117732983403,0.291,0.261,1
"SH3PXD2A",0.15803352213471,1.25544106912136,0.354,0.372,1
"COMMD1",0.158608139476019,-0.130703501445919,0.401,0.436,1
"GGA1",0.158967643035503,0.303555439658291,0.277,0.247,1
"CREB1",0.159366099253695,0.417434620340011,0.336,0.31,1
"HSPA5",0.159395703947562,-0.130054250277257,0.653,0.702,1
"PAPD4",0.159606430130335,0.285636895761311,0.359,0.331,1
"NOL7",0.159733028681146,0.311033118023198,0.468,0.446,1
"DSE",0.163123440893187,0.202575455056905,0.319,0.373,1
"CPQ",0.165396097255923,0.145180067016307,0.399,0.46,1
"FNDC3B",0.165489820057645,0.502804033733575,0.473,0.458,1
"GLS",0.165628477496156,0.336519483328353,0.492,0.46,1
"NDUFA2",0.167072052762306,-0.136160527517873,0.433,0.487,1
"PLEKHA1",0.16730603980273,-0.11273522465125,0.264,0.31,1
"ZFAND5",0.167374055908804,0.293720503998375,0.455,0.43,1
"IQSEC1",0.167897233869372,0.471822591493935,0.254,0.231,1
"LARP4B",0.168169671938053,-0.435126256088398,0.257,0.287,1
"MRP63",0.168638237975305,0.122971946614378,0.487,0.46,1
"LRCH3",0.16978974561768,0.658710515663886,0.338,0.328,1
"SNW1",0.1706195650842,-0.171395566579451,0.363,0.4,1
"DERL2",0.170629229967325,0.525598123717343,0.27,0.243,1
"C11orf73",0.171746667724762,0.276048874576805,0.278,0.25,1
"CLN5",0.173505175546442,0.168531810634066,0.257,0.222,1
"LATS2",0.173616885244538,-0.14774638634325,0.215,0.254,1
"STX10",0.174213720404356,-0.139035914604055,0.245,0.282,1
"PINK1",0.174984185877258,0.216777734432258,0.222,0.258,1
"NRN1",0.175788603149968,1.05569114781307,0.292,0.298,1
"HK1",0.175938208503847,0.365827984975886,0.278,0.25,1
"C1orf52",0.176855520493621,-0.136848530353725,0.277,0.313,1
"TNKS2",0.17692068316197,-0.203358090269424,0.331,0.364,1
"BCKDK",0.176940475704131,0.287856679214037,0.259,0.227,1
"ITGA1",0.178102798305951,0.73724496027301,0.254,0.235,1
"INSR",0.178248187010578,1.01758443497339,0.245,0.294,1
"SFT2D1",0.17872861254093,0.255702933036068,0.405,0.384,1
"DNASE2",0.179229419231713,0.375117797396165,0.285,0.254,1
"NPLOC4",0.1809678262655,-0.298982934459342,0.243,0.28,1
"UBE3C",0.182190715850913,-0.148789475592916,0.247,0.282,1
"CCND3",0.183472323075537,0.44153386278123,0.331,0.31,1
"MRPL15",0.184846108397872,-0.237059343091287,0.233,0.263,1
"ABHD12",0.185394313980087,0.595488483985836,0.263,0.241,1
"FNTA",0.185750547824176,0.510218425256425,0.315,0.288,1
"SMCHD1",0.185914266558364,0.43679818960502,0.52,0.502,1
"LARP4",0.186157026047992,-0.60872668987449,0.221,0.252,1
"HERC1",0.186720605141614,-0.208356302641434,0.459,0.493,1
"PDLIM4",0.186759253848607,0.621612302565492,0.296,0.384,1
"ANXA2",0.187392564247952,0.235469674077475,0.653,0.756,1
"PDLIM5",0.187956147650243,-0.230866074308765,0.271,0.301,1
"USP10",0.189326227352469,-0.224119164327409,0.259,0.294,1
"MRPL41",0.189922648405529,0.119823180140741,0.377,0.417,1
"PAPSS1",0.191016238034065,-0.332631012918079,0.243,0.276,1
"NFAT5",0.191624346107391,-0.216095869299789,0.426,0.465,1
"MORC3",0.19200546316697,-0.100530970958602,0.322,0.359,1
"PCCA",0.192006007016109,-0.47648907915774,0.256,0.276,1
"POLE4",0.193436567192204,0.451648376876392,0.312,0.29,1
"TAOK1",0.193773196173478,0.321570821928741,0.38,0.351,1
"PIN1",0.193833442044729,0.42162107354498,0.338,0.32,1
"RPL36A",0.193883258545093,-0.241187810691473,0.247,0.277,1
"TNFRSF10B",0.19450930630401,-0.28096950591827,0.275,0.302,1
"STK11",0.194695595056003,-0.144604221654146,0.215,0.252,1
"PRICKLE2",0.195549991062562,1.45268291842899,0.257,0.258,1
"GTPBP6",0.196096512261474,-0.143149535383499,0.236,0.268,1
"MYL12B",0.197164112419874,0.241370703539142,0.748,0.786,1
"TDRD3",0.197459719217749,0.123098854645924,0.219,0.257,1
"MED4",0.199263092768331,-0.130302052167821,0.357,0.405,1
"KDM3A",0.200862732350614,-0.324160297259738,0.228,0.257,1
"CTNNA1",0.20193220356521,0.544414604853846,0.461,0.491,1
"ALG13",0.202364041221743,0.336490180106547,0.291,0.271,1
"PRKCDBP",0.202903259464927,1.0344524056903,0.347,0.37,1
"ANO6",0.203096737967433,0.144021793839114,0.343,0.398,1
"ALDH1A1",0.205059833188001,0.431494967863714,0.266,0.236,1
"SLAIN2",0.205698213324656,0.53833969422077,0.284,0.261,1
"METTL5",0.207612096082969,-0.360276823925533,0.254,0.283,1
"TIMMDC1",0.209230074604332,-0.216149239429706,0.299,0.326,1
"TIMM17B",0.209343795270114,-0.12319847988898,0.226,0.257,1
"CEBPD",0.20941759634571,0.423690634837458,0.592,0.688,1
"SSU72",0.21123050299914,0.226688399256727,0.441,0.42,1
"KIAA0430",0.211479677313143,0.34254357979952,0.259,0.238,1
"MGST3",0.212346787803759,0.228032842331619,0.63,0.635,1
"RPS29",0.213168064690635,0.416680878509471,0.739,0.866,1
"WAC",0.214358069871212,-0.186070774061908,0.447,0.458,1
"TBC1D5",0.21538815853262,0.438104616772749,0.443,0.43,1
"CYB5A",0.216600389745118,-0.178325551759537,0.266,0.301,1
"RAB8B",0.22142118195668,0.489817721193388,0.368,0.35,1
"PDE4D",0.221916341212979,-0.4105790062875,0.35,0.369,1
"PLIN2",0.222046556050153,1.32503489452976,0.264,0.254,1
"LIMS1",0.222485856792587,0.19834730983003,0.585,0.581,1
"GSK3B",0.223100667455555,0.273444221658739,0.349,0.32,1
"TRAPPC3",0.22414410209975,0.377856985673604,0.261,0.238,1
"LAMTOR2",0.225761975842134,0.331162361581944,0.422,0.402,1
"COL18A1",0.225856105284605,0.158560886459161,0.338,0.419,1
"NECAP1",0.225864199265007,0.209271223898472,0.219,0.257,1
"UBE2B",0.225908748333298,0.196091507425478,0.597,0.589,1
"UBE3A",0.227496145627077,-0.196609473384004,0.392,0.414,1
"UBXN2A",0.228110133253878,-0.115050524369713,0.299,0.346,1
"FAM172A",0.228592954742381,0.44113845763666,0.389,0.384,1
"UGP2",0.228673654433421,0.681456532351013,0.336,0.318,1
"RSBN1",0.228867652017838,-0.165896636831437,0.256,0.285,1
"RSRC2",0.2291176020456,0.160473463583512,0.56,0.553,1
"NUMA1",0.230961510441107,-0.39091601590244,0.343,0.369,1
"CYCS",0.231900792054293,0.413318739097248,0.506,0.509,1
"PBRM1",0.232580447668335,0.46142332319878,0.38,0.369,1
"NDUFS8",0.235138257410927,0.194654075312195,0.419,0.394,1
"SH3GLB1",0.236953220194311,0.226061045099687,0.473,0.465,1
"PANK2",0.238777604327731,0.377461731231673,0.268,0.249,1
"ATP5G2",0.239654436909224,0.195844795398494,0.711,0.732,1
"YIPF6",0.241474456205079,0.107020382688034,0.24,0.276,1
"STAG1",0.241516175403912,0.271339250638146,0.473,0.476,1
"PTPN13",0.241581372435278,1.10242058070569,0.263,0.271,1
"OPA1",0.247188860562895,0.214142129312082,0.285,0.326,1
"USP3",0.247422036832975,-0.2088066156246,0.299,0.32,1
"TUBB2A",0.248088093155199,0.455323652700756,0.266,0.25,1
"MVB12A",0.24856508865853,-0.279381983490616,0.259,0.285,1
"MRPS18B",0.249376402977029,0.111482623269275,0.31,0.35,1
"FAM177A1",0.249725707090248,0.315907491497096,0.37,0.337,1
"SCMH1",0.250240491798802,-0.103668039922112,0.256,0.29,1
"ACO2",0.25046133553687,-0.126657926198915,0.238,0.268,1
"BTBD9",0.252001465032595,0.123731134033048,0.291,0.252,1
"ACTR2",0.252377994890939,0.296341503695115,0.548,0.543,1
"FDPS",0.253139138497658,0.142925487232516,0.363,0.416,1
"SNX5",0.253383744907587,-0.403314853674704,0.224,0.254,1
"RPL26",0.253920776411725,0.784993180041071,0.464,0.62,1
"ABHD2",0.25396747634536,-0.228414396353811,0.245,0.271,1
"FCGRT",0.254718768891822,0.46456267132354,0.606,0.728,1
"SPIDR",0.256280122184225,0.309440862182108,0.403,0.373,1
"ACSL3",0.257109065270321,-0.112899453988404,0.317,0.346,1
"ATG5",0.257473363869018,-0.218205867254659,0.289,0.318,1
"COG5",0.259606802858836,-0.114860540516076,0.27,0.293,1
"RPL41",0.263021741956036,0.258836278836794,0.73,0.861,1
"OXR1",0.26325375179017,0.34776041603073,0.391,0.383,1
"TM2D2",0.2633666710346,0.33794240802976,0.278,0.255,1
"SCAF11",0.264751616233364,0.241296701329579,0.585,0.581,1
"SOS1",0.267993201144038,0.310757335205703,0.331,0.301,1
"MRPS12",0.268590260852691,-0.306142860055818,0.261,0.287,1
"CHTOP",0.26887335042653,-0.115924874968809,0.229,0.265,1
"RRP7A",0.268952845999057,0.238862667446094,0.306,0.287,1
"ARHGEF2",0.269486875358057,0.16005390866443,0.294,0.276,1
"HGSNAT",0.272897487755119,0.413641922938732,0.285,0.266,1
"TCEB1",0.274865887478583,0.251894157608366,0.475,0.466,1
"EFCAB14",0.277090953189899,-0.25663160275639,0.254,0.282,1
"AUP1",0.279147569710497,-0.205297262246415,0.34,0.364,1
"ENG",0.279645584102558,0.667621352262391,0.34,0.403,1
"GS1-251I9.4",0.27986969654285,0.142943435014753,0.352,0.408,1
"ATP2C1",0.281412333740332,0.515554381748442,0.301,0.288,1
"CNP",0.284294761832726,0.296629134154972,0.25,0.23,1
"CDC73",0.284812930941683,-0.139908984890776,0.326,0.359,1
"UBE2J2",0.285080855954051,0.212496881820855,0.24,0.266,1
"ST3GAL1",0.285084479291586,0.553422361823237,0.256,0.238,1
"MOCS2",0.285513151268147,-0.244587084143352,0.245,0.272,1
"CSGALNACT2",0.286415377172594,0.281336147644657,0.335,0.313,1
"DIAPH2",0.286956727145115,0.584077378277891,0.282,0.268,1
"CTSH",0.290604676320316,0.393735079211881,0.296,0.359,1
"YAF2",0.291502655091623,0.683887117984706,0.254,0.236,1
"MAGI1",0.29193015242444,0.245013621806273,0.268,0.236,1
"SSR3",0.292629697323709,0.379402861065454,0.506,0.472,1
"AC159540.1",0.29418555501016,-0.110551956265008,0.27,0.306,1
"FIBP",0.29450128875621,0.37507657987994,0.287,0.269,1
"EEF1B2",0.297429050042507,0.506923887653885,0.709,0.748,1
"TCEAL3",0.297437373652447,0.332537349831217,0.264,0.243,1
"RPS10",0.299032790720116,0.329916626265625,0.349,0.422,1
"PRDX3",0.299728041511776,0.213942929607532,0.324,0.301,1
"DYM",0.299933384705893,0.275121967339931,0.312,0.294,1
"ERBB2IP",0.300815780528455,0.456071618425659,0.459,0.465,1
"CYC1",0.302020438516158,0.188394561187154,0.357,0.345,1
"CLCN3",0.303699987890108,0.494514281968497,0.303,0.293,1
"INTS10",0.30379725492965,0.35481985412977,0.273,0.255,1
"PARL",0.303892619583064,0.188706770204896,0.312,0.285,1
"CCT4",0.304591629219984,0.135595022181377,0.503,0.557,1
"NEMF",0.30497636847048,0.374011838531289,0.364,0.35,1
"JDP2",0.30505326967102,-0.309349732908814,0.236,0.257,1
"MBNL2",0.305170082652997,0.357242759105942,0.475,0.474,1
"PPP4C",0.30563676297804,0.227043104305746,0.37,0.356,1
"TPD52L2",0.305899253819663,0.142558568836162,0.236,0.266,1
"CLPTM1L",0.306782746810639,0.466781131932469,0.249,0.285,1
"KLHL24",0.308003829713487,-0.195746835480144,0.303,0.329,1
"SRFBP1",0.308548212619239,-0.261298800266231,0.259,0.288,1
"STEAP1B",0.309460686527723,-0.364428164445556,0.284,0.296,1
"FNDC3A",0.311006005453205,0.287531431986639,0.51,0.52,1
"PARD3B",0.311481423285151,-0.406059386551383,0.291,0.306,1
"PSMD11",0.314365873624287,0.127560077187888,0.324,0.365,1
"FAM120A",0.315778284986676,-0.123487459079503,0.287,0.317,1
"RANBP9",0.316001021162953,0.460128819674108,0.284,0.277,1
"LBR",0.316239867624712,0.211620465235872,0.277,0.257,1
"ELOVL5",0.317697671056656,0.307435775188936,0.375,0.359,1
"PRKG1",0.318172993632808,0.243096501485696,0.264,0.312,1
"KDM6A",0.31876403733469,0.404967939615351,0.25,0.231,1
"C12orf44",0.320904132576301,0.327917394208151,0.313,0.296,1
"MRPS7",0.321425661427747,-0.161137022132638,0.364,0.397,1
"ARL8A",0.32182587325565,-0.21079086539985,0.306,0.331,1
"POLR3GL",0.324004481308339,0.3548090202948,0.299,0.279,1
