"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ROCK1",0.0982713090099994,-0.312963385645358,0.611,0.455,1
"CNTRL",0.0984898463142622,-0.451920996245098,0.335,0.248,1
"MRPL11",0.0986866819610576,-0.286079628393227,0.36,0.266,1
"GNA13",0.0992117744966422,-0.343217792201079,0.355,0.263,1
"NINJ1",0.0996471060585959,-0.346628436046205,0.33,0.245,1
"SLC44A1",0.09973206449372,-0.325783917822479,0.379,0.278,1
"MT-ND4L",0.100365394192724,-0.252910617046028,0.527,0.607,1
"IRF1",0.101004038852147,-0.306808439185808,0.32,0.242,1
"RPL9",0.101614107730002,-0.335449905621688,0.813,0.757,1
"FTLP3",0.102523495998308,-0.806222037533183,0.315,0.237,1
"RPS23",0.10293081170823,-0.226047219912053,0.946,0.891,1
"ARRDC3",0.103028664016813,-0.322939302551051,0.488,0.364,1
"PRNP",0.103190437708415,-0.393718858840058,0.567,0.419,1
"EMB",0.103449291198191,-0.32986936847558,0.256,0.189,1
"RPLP2",0.103485939516419,-0.261754596300062,0.936,0.833,1
"EEF1A1",0.103598993836666,-0.240123330256147,0.872,0.823,1
"CTSC",0.103689501125347,-0.208594414573528,0.493,0.376,1
"PRMT10",0.103894160652673,-0.648907003939944,0.281,0.208,1
"FAM76B",0.104096463615082,-0.247813602147537,0.296,0.219,1
"DCTN3",0.10431955137344,-0.237635926913686,0.547,0.409,1
"SAR1B",0.104731927171716,-0.144093420135015,0.365,0.275,1
"GPN3",0.105438828034357,-0.441398924865538,0.256,0.183,1
"ACTB",0.10549045968684,-0.254691867289943,0.946,0.916,1
"NDUFB4",0.105613743163502,-0.102195298022675,0.655,0.512,1
"FTL",0.106312370261361,-0.567494065916159,0.98,0.973,1
"OAZ1",0.107069857489295,-0.302336987263772,0.906,0.81,1
"DENND1B",0.108131165447007,-0.45972974901352,0.256,0.185,1
"PABPC4",0.108824961151098,-0.391459803349117,0.596,0.436,1
"GADD45B",0.108826605218555,-0.182048885040833,0.611,0.476,1
"7SK.2",0.109948978893453,-0.492219959429025,0.473,0.515,1
"HLA-C",0.110053935044068,-0.599052850041815,0.773,0.682,1
"HMGXB4",0.111222815761879,-0.492534450520737,0.281,0.203,1
"H2AFV",0.112235334421202,-0.320556430372825,0.65,0.491,1
"DDT",0.112546817176432,-0.284930818050255,0.463,0.344,1
"C4orf3",0.114256424691886,-0.469172020133519,0.768,0.655,1
"DIP2B",0.114271094813705,-0.369915796078,0.315,0.238,1
"WDR74",0.114772112956082,-0.662943401351459,0.286,0.208,1
"GNB4",0.114785711790751,-0.15211846775425,0.271,0.199,1
"UBC",0.114922496581871,-0.248562806656302,0.961,0.899,1
"TRAPPC1",0.115010435514949,-0.155425641335583,0.399,0.303,1
"C12orf10",0.115419930664173,-0.535332295905436,0.266,0.191,1
"RNF212",0.116578449077954,-0.200461335504266,0.296,0.22,1
"CRCP",0.116588041835411,-0.549605321921696,0.266,0.189,1
"ZNF267",0.116940152794432,-0.551214167550924,0.271,0.195,1
"COMT",0.117325053573784,-0.144168872251279,0.507,0.397,1
"NDUFB3",0.117352082793394,-0.117468896221834,0.478,0.368,1
"FAM53C",0.117691570396053,-0.259944220804625,0.305,0.227,1
"MRPS16",0.118151631905664,-0.360595607430109,0.394,0.295,1
"IER2",0.118186763983361,-0.306453095320033,0.709,0.536,1
"TRABD",0.118506655338797,-0.430982289325933,0.31,0.227,1
"NUDT4",0.118897866885522,-0.367422658949108,0.502,0.373,1
"MRPL40",0.119131398145522,-0.179482960983789,0.419,0.312,1
"CDC42SE2",0.120381019258407,-0.988899727241012,0.315,0.232,1
"EIF3D",0.120408131718298,-0.233736344763145,0.621,0.467,1
"MT-CYB",0.121189520172855,-0.144625881591278,0.527,0.621,1
"FUNDC2",0.121874638761918,-0.263003648234547,0.581,0.434,1
"CHD3",0.123269311881126,-0.717312351416685,0.32,0.231,1
"AP1S2",0.12335166458472,-0.265803555666499,0.414,0.317,1
"ARPC5",0.124141518101917,-0.555407022246785,0.7,0.607,1
"NR3C1",0.124220608883896,-0.321104567768626,0.685,0.513,1
"UHRF1BP1L",0.124246594629674,-0.169294712727966,0.251,0.189,1
"SMC3",0.125476131479515,-0.358720758944529,0.527,0.394,1
"SPRY2",0.12626262753598,-0.386575746193219,0.478,0.359,1
"ISCA2",0.126804276775557,-0.240207479055995,0.261,0.193,1
"DGKZ",0.127308899470024,-0.549764279099885,0.266,0.195,1
"HFM1",0.12773200663816,-0.762487915139399,0.463,0.363,1
"BAG3",0.128488462209789,-0.429825153147776,0.266,0.2,1
"FRMD4B",0.129862124435503,-0.293683261019346,0.276,0.209,1
"C17orf89",0.130030770359249,-0.19446962834142,0.547,0.416,1
"MKRN1",0.13010686795711,-0.413903480157645,0.404,0.296,1
"RPS4X",0.131133964404126,-0.193147738727397,0.951,0.904,1
"RGS10",0.131246423842952,-0.897928483591417,0.286,0.311,1
"SECISBP2",0.13125780451876,-0.483823522451903,0.473,0.34,1
"RPL34",0.133164688064258,-0.250217812439139,0.921,0.843,1
"CAP1",0.133652575724222,-0.158596475718143,0.621,0.453,1
"ISG15",0.134949705563762,-0.451026686173036,0.532,0.405,1
"DRAP1",0.135577244758705,-0.17992269994353,0.66,0.503,1
"FKBP2",0.136056215051737,-0.426336408584223,0.557,0.431,1
"UBE2L3",0.137510490636984,-0.18142293958511,0.517,0.404,1
"IAH1",0.137729663923771,-0.150551949938304,0.522,0.388,1
"SCAMP2",0.137806117557374,-0.508750094499031,0.458,0.334,1
"RNF167",0.138774164268153,-0.613505123303119,0.296,0.215,1
"NRXN1",0.13916402615019,-0.142766322712238,0.266,0.206,1
"JOSD2",0.139971652067112,-0.28931772236113,0.399,0.296,1
"FOSB",0.142730691928932,-0.178529142817746,0.626,0.494,1
"FDX1",0.142810080154986,-0.233145080857677,0.35,0.264,1
"COX7B",0.143414442958201,-0.134597109902076,0.635,0.498,1
"PLA2G16",0.143714082390755,-0.32716036603493,0.379,0.287,1
"PA2G4",0.14473336234685,-0.153175811368951,0.542,0.416,1
"PARL",0.144778210429007,-0.292967825939186,0.369,0.283,1
"AKR1A1",0.145344159843188,-0.337281762118063,0.591,0.445,1
"NUDT3",0.145557042220462,-0.204710832445305,0.517,0.396,1
"ARL5A",0.145891356108877,-0.359149602974447,0.586,0.433,1
"DDX3X",0.146338440939417,-0.263210237681722,0.64,0.482,1
"DHPS",0.146632269672859,-0.225249763567621,0.335,0.255,1
"CD164",0.147283696971569,-0.166873902364987,0.768,0.581,1
"VPS28",0.147848566968806,-0.198905797664981,0.631,0.484,1
"DRAM2",0.148200073037053,-0.309891748079696,0.281,0.207,1
"COTL1",0.148513421439909,-0.2882092062326,0.581,0.434,1
"FAU",0.148805230850875,-0.351591708678099,0.926,0.848,1
"GSTO1",0.149860315678686,-0.232546734206956,0.547,0.427,1
"UQCRH",0.150864735955398,-0.104853579221263,0.837,0.68,1
"EIF5A",0.152451992833802,-0.288303485237841,0.552,0.41,1
"ZNF91",0.152918846964462,-0.24314400695181,0.389,0.294,1
"CEP350",0.153470003199368,-0.310582635662915,0.562,0.418,1
"RPS20",0.153827306481363,-0.196194265541982,0.665,0.508,1
"HP1BP3",0.154529142257401,-0.235297843741724,0.709,0.545,1
"PPP1R15A",0.15455332450243,-0.437912472865699,0.714,0.54,1
"IGBP1",0.154640734880912,-0.38949533462243,0.443,0.327,1
"C15orf61",0.154857951035407,-0.375490551630251,0.379,0.285,1
"ANXA1",0.15631000527231,-0.40281119205334,0.69,0.54,1
"CWC15",0.156571707750291,-0.319740885293943,0.468,0.356,1
"CTSD",0.157501743437938,-0.189813740720924,0.438,0.349,1
"RNASE1",0.157533737199723,-0.308974736632612,0.286,0.224,1
"ISCU",0.159423647860647,-0.17915583299949,0.586,0.466,1
"TMEM9B",0.15959341794115,-0.511159604141009,0.36,0.264,1
"MT-CO2",0.159946822240116,-0.120785931456934,0.527,0.63,1
"YIPF6",0.160261460788611,-0.317269147939102,0.33,0.244,1
"LYST",0.160646310039412,-0.382719080195376,0.355,0.271,1
"SELT",0.160961151046796,-0.380980323606168,0.517,0.382,1
"MRPL55",0.161201809079513,-0.245574506304172,0.468,0.361,1
"KIF13B",0.161448256929585,-0.726446892776496,0.261,0.193,1
"PIGF",0.16156578818291,-0.440489149628784,0.305,0.224,1
"ZEB2",0.161736284163628,-0.336493468926582,0.547,0.422,1
"OGT",0.162008522579253,-0.594402630937906,0.424,0.315,1
"SF3B14",0.162174450814747,-0.112515896325444,0.695,0.558,1
"APRT",0.162468658014419,-0.182766998064886,0.69,0.554,1
"MT-CO3",0.162472516802733,-0.155390385921727,0.522,0.627,1
"LY6E",0.163342722807845,-0.20861901431805,0.695,0.544,1
"FTSJ2",0.163460247723271,-0.561291411648389,0.251,0.185,1
"CDV3",0.163610397828513,-0.240231964129584,0.675,0.51,1
"ARGLU1",0.163761439524457,-0.156158358530536,0.877,0.677,1
"MALT1",0.164756963031799,-0.324667568530077,0.276,0.206,1
"BMP2K",0.166075582785233,-0.44031885470662,0.365,0.278,1
"BCAP31",0.167485182946651,-0.225323247972332,0.606,0.477,1
"HNRNPA1",0.168264482053416,-0.189383528559551,0.488,0.534,1
"C14orf2",0.169903441266361,-0.141976952095156,0.695,0.548,1
"ZBTB41",0.17129941526375,-0.337476959918268,0.251,0.191,1
"GRASP",0.171334162802205,-0.411237364859753,0.325,0.249,1
"ZCRB1",0.171488040889924,-0.349274974410182,0.399,0.307,1
"DNAJB1",0.172428746670375,-0.567931362079572,0.635,0.475,1
"COX6A1",0.173189668209641,-0.1698058645057,0.399,0.314,1
"COX16",0.174303677940542,-0.53889708388515,0.448,0.333,1
"LIPA",0.175322632241602,-0.656363933658201,0.276,0.206,1
"CMTM7",0.175533554976996,-0.15410068461775,0.251,0.191,1
"MT-ND5",0.179194848470993,-0.140044834863619,0.522,0.599,1
"SIX1",0.182528892109571,-0.599247825725632,0.251,0.185,1
"LGMN",0.183228991848731,-0.636038283548202,0.34,0.262,1
"RNF13",0.183399459790202,-0.479525113677492,0.552,0.403,1
"RPL3",0.183783004169984,-0.206436689597838,0.813,0.791,1
"RAD21",0.184973535034839,-0.447964332535915,0.522,0.389,1
"AES",0.18524474432836,-0.115996826569287,0.828,0.628,1
"MTATP6P1",0.186325244963281,-0.462280403415848,0.463,0.363,1
"UXT",0.187842743303262,-0.335344219108887,0.443,0.333,1
"PLAUR",0.187852450720431,-0.588525922419209,0.365,0.273,1
"NAE1",0.187975857891723,-0.461303195707317,0.32,0.236,1
"MFSD1",0.18803899470263,-0.29164028466583,0.281,0.217,1
"IER3IP1.1",0.188226489802886,-0.351172936086662,0.276,0.208,1
"RPLP1",0.188899942072769,-0.135347143437786,0.966,0.932,1
"RNASEH2C",0.189039045627014,-0.451017797673648,0.473,0.35,1
"SAMHD1",0.189412723908385,-0.382782231609112,0.433,0.332,1
"RBX1",0.189460722231401,-0.126113085027532,0.571,0.461,1
"EDF1",0.189649885634974,-0.283121335295007,0.842,0.761,1
"NRBF2",0.189841247687567,-0.397044683795992,0.325,0.247,1
"CAPG",0.190383638186295,-0.506109221526362,0.281,0.21,1
"XBP1",0.190952452390481,-1.24687259706452,0.502,0.381,1
"BID",0.192124531053185,-0.554253530571477,0.266,0.199,1
"PRRC2C",0.192403261207088,-0.126374451921643,0.857,0.726,1
"PPP1R15B",0.192727568903022,-0.481117907753988,0.345,0.262,1
"SMAP2",0.195654675466507,-1.1251785200253,0.286,0.289,1
"AHSA1",0.195806144370055,-0.38414807422667,0.424,0.326,1
"H2AFZ",0.196307789821448,-0.24561959551108,0.724,0.563,1
"CAPZB",0.197344692782625,-0.223694618439239,0.764,0.601,1
"RNF213",0.197394366613544,-0.167821676199081,0.621,0.483,1
"HEXA",0.198352922796797,-0.154044250673466,0.394,0.326,1
"ATP5G1",0.199067921936681,-0.110760440268062,0.7,0.549,1
"DPM3",0.19947065991874,-0.284999935450812,0.463,0.36,1
"GTF3A",0.200074039447985,-0.346019983032361,0.478,0.369,1
"RPS12",0.200222363895573,-0.243444976726299,0.951,0.885,1
"TRA2B",0.200338282243834,-0.359586114550101,0.729,0.537,1
"PRELID1",0.200555006310351,-0.159202482554315,0.635,0.502,1
"ERH",0.200906814440154,-0.106919128170944,0.729,0.579,1
"TECR",0.201813047542587,-0.290998774275506,0.404,0.313,1
"RGCC",0.202449445108141,-0.268680100954787,0.527,0.414,1
"SFPQ",0.202999328103797,-0.186670854709485,0.773,0.607,1
"RPL11",0.203595394909031,-0.161315772701713,0.975,0.936,1
"SOD3",0.20470096302077,-0.236495011985653,0.429,0.347,1
"SRSF7",0.205699410888843,-0.26509558535196,0.798,0.639,1
"AIMP1",0.205969266462028,-0.408469912425496,0.458,0.346,1
"C20orf27",0.207435130735206,-0.452895592245403,0.291,0.223,1
"RPL7A",0.208588708494342,-0.223885895695399,0.941,0.871,1
"VMA21",0.209158182954343,-0.255336724169336,0.3,0.233,1
"PARP8",0.209438196291057,-0.796860786857827,0.296,0.227,1
"UBE2D3",0.210241090112668,-0.214197401831888,0.754,0.576,1
"RPS15A",0.210440685926893,-0.367284610038017,0.892,0.802,1
"NDUFA2",0.210784734667804,-0.181759914565752,0.571,0.439,1
"HSD17B11",0.211003002280218,-0.548679753613562,0.305,0.23,1
"PAFAH1B1",0.211838873522836,-0.254587917927144,0.606,0.453,1
"CCDC107",0.212030499615878,-0.4022562249678,0.419,0.323,1
"UBA52",0.212399765847312,-0.258102051905642,0.901,0.812,1
"TFAM",0.213326713370346,-0.141107010253877,0.31,0.24,1
"GTF2A2",0.213591906913475,-0.328731157471454,0.631,0.474,1
"NDUFA8",0.214350567048272,-0.44415376006578,0.438,0.331,1
"PAIP2",0.214671333729141,-0.23537355236377,0.67,0.501,1
"SUN2",0.215507062430325,-0.478169650166384,0.261,0.197,1
"KLHL24",0.216110130165531,-0.41489896683861,0.394,0.301,1
"RPL17",0.216949920551958,-0.430023310008352,0.35,0.269,1
"RPS9",0.218944448168878,-0.143566781706341,0.97,0.926,1
"SRSF3",0.219704321755048,-0.365566026126788,0.842,0.715,1
"RPL30",0.221183808189652,-0.162039735726576,0.98,0.922,1
"MYEOV2",0.222275722750963,-0.122161249240532,0.714,0.567,1
"BRD9",0.228293022394797,-0.566399589884505,0.335,0.254,1
"PARK7",0.228501666879805,-0.106849454302937,0.813,0.694,1
"TAPBP",0.228947553874747,-0.238642419267757,0.429,0.335,1
"TNFRSF14",0.231076987809124,-0.483962192202405,0.291,0.22,1
"NUCKS1",0.231184983450179,-0.227332956211862,0.867,0.709,1
"KMT2E-AS1",0.231389154899605,-0.504779534189802,0.256,0.202,1
"POLR2I",0.232101489330701,-0.190615126991523,0.414,0.326,1
"ANAPC16",0.232551968214753,-0.156740949712196,0.616,0.482,1
"DNAJC19",0.232870524395954,-0.322039917719322,0.345,0.271,1
"SLC1A3",0.23291825395143,-0.536928055603597,0.315,0.246,1
"ATF4",0.234628733686109,-0.219757665510471,0.611,0.474,1
"TCF25",0.234883640706214,-0.129662468002619,0.788,0.617,1
"ATP5O",0.235741033075648,-0.170158071581967,0.429,0.348,1
"CRABP1",0.236292845777864,0.38792347450021,0.266,0.222,1
"HSPA1B",0.236491111661314,-0.892557304452178,0.631,0.497,1
"SNAPC5",0.237004672912785,-0.301508290483253,0.34,0.263,1
"RBBP7",0.23720453509972,-0.457039064100735,0.404,0.31,1
"CALCOCO1",0.238928740352444,-0.668352375934021,0.271,0.205,1
"FAM129A",0.239722879725721,-0.202606423152539,0.532,0.42,1
"NDUFA3",0.240095924758221,-0.516463553080994,0.458,0.343,1
"RPL32",0.241232154811686,-0.181025610086654,0.97,0.921,1
"PTPN2",0.241454055893945,-0.463778167616713,0.34,0.265,1
"VPS35",0.241500813449387,-0.325807310053138,0.512,0.387,1
"PTGER4",0.242068901965528,-0.311971834850973,0.251,0.193,1
"PSMB3",0.242284927791262,-0.245819684997015,0.65,0.503,1
"UQCC2",0.24257347189671,-0.335488814983124,0.35,0.274,1
"EPB41L3",0.242750562716958,-0.493650805654126,0.335,0.262,1
"RPL15",0.242827265556537,-0.126308710829625,0.975,0.918,1
"BIRC2",0.244619806100779,-0.369459336820102,0.433,0.339,1
"STK4",0.244740068030813,-0.635999896358746,0.458,0.355,1
"TGFB1",0.246499391265806,-0.41705677858446,0.448,0.349,1
"PFDN5",0.249428821001091,-0.23248077622294,0.897,0.803,1
"HLA-DPB1",0.251426162415553,-0.820498851963055,0.453,0.423,1
"RAPGEF1",0.251610731591611,-0.192533640585513,0.3,0.236,1
"HNRNPU",0.252379584426768,-0.150675617211047,0.798,0.623,1
"KLF2",0.252689417822728,-0.625208377262488,0.453,0.364,1
"EXOSC1",0.252862141624495,-0.692732341240947,0.286,0.217,1
"RPL24",0.254565708050627,-0.167296166711987,0.941,0.857,1
"CTSH",0.254628431268399,-0.21166831165286,0.394,0.316,1
"CCDC59",0.256727421277554,-0.334234825533613,0.468,0.352,1
"RPS13",0.258792608130021,-0.202816056727114,0.921,0.857,1
"S100A4",0.262313682254747,-0.472306678802972,0.557,0.52,1
"ATM",0.263949524693976,-0.476217319885236,0.488,0.379,1
"BHLHE41",0.264322230427623,-0.51198318811971,0.276,0.215,1
"BBIP1",0.26550776857907,-0.70263586071428,0.256,0.194,1
"HEXIM1",0.265773296096005,-0.593266095024447,0.3,0.232,1
"RPL36",0.266652181095296,-0.172815444165137,0.975,0.906,1
"SIGIRR",0.267324799495367,-0.576908935814159,0.404,0.307,1
"CHCHD7",0.270234536203433,-0.345349502740583,0.276,0.214,1
"PIGP",0.270601951581323,-0.375782868889172,0.315,0.248,1
"ATP6V1G1",0.270824242060785,-0.116940126194335,0.803,0.668,1
"RPL37",0.273285910404325,-0.2519720115239,0.941,0.833,1
"RPS18",0.273295486676859,-0.220669861268711,0.956,0.894,1
"SNRPB",0.273750161326017,-0.249465094294411,0.655,0.519,1
"SERPINB1",0.277695738950447,-0.320774620766338,0.369,0.299,1
"OGN",0.277980759680417,-0.220256758291153,0.557,0.439,1
"UBE2L6",0.278131407195066,-0.584705652365256,0.276,0.215,1
"NPM1",0.278781081572253,-0.25808237097994,0.887,0.78,1
"ARHGDIB",0.279035770403234,-0.771783066408252,0.246,0.259,1
"IFI27L2",0.28110617699658,-0.420320198882074,0.507,0.385,1
"SH3BGRL3",0.282149937357952,-0.295784085578567,0.729,0.592,1
"MPC2",0.282950152308323,-0.377147144516898,0.567,0.423,1
"YPEL3",0.28318545240197,-0.356006925110311,0.527,0.419,1
"RPL35",0.288765688599656,-0.259790911016009,0.857,0.775,1
"CXCL16",0.292331706016142,-0.337946340595151,0.315,0.249,1
"GHITM",0.292632263562342,-0.260149244527764,0.532,0.417,1
"PSMB8",0.294325581649518,-0.1490563952735,0.438,0.355,1
"HIST1H1C",0.295268513216981,-0.46147706079547,0.34,0.268,1
"FIS1",0.298743088896437,-0.210359729593054,0.68,0.526,1
"UBE2B",0.298859611514406,-0.199233021536545,0.719,0.567,1
"BLVRB",0.299332271106831,-0.410918515123122,0.483,0.375,1
"RPL18",0.29940582959664,-0.144474097717207,0.97,0.9,1
"SQSTM1",0.303047909588916,-0.131443210780377,0.813,0.668,1
"MANBA",0.307921021018455,-0.583335140284521,0.256,0.2,1
"MAFB",0.310358294254058,-0.697441036357856,0.325,0.259,1
"PFDN1",0.310944995085416,-0.247267574279359,0.458,0.36,1
"DNAJB6",0.311216254248967,-0.174055902454785,0.719,0.584,1
"CSTB",0.311876453771674,-0.200742614010208,0.798,0.652,1
"RBPJ",0.312755492062465,-0.230254078493873,0.655,0.544,1
"PABPC1",0.3146835655122,-0.140813519913741,0.867,0.701,1
"MAF",0.315372027678432,-0.536398732458283,0.32,0.256,1
"DCTPP1",0.315556301562301,-0.529268050012307,0.281,0.218,1
"FABP5",0.316516300285779,0.200186493164373,0.379,0.324,1
"PPP1R2",0.320206512734093,-0.35945758268544,0.429,0.345,1
"SLC8A1",0.322828186824302,-0.569856408418721,0.281,0.227,1
"JUN",0.323945701518471,-0.167405516494604,0.833,0.746,1
"NACA",0.3248620535302,-0.173740754351402,0.936,0.868,1
"PYURF",0.325708112782103,-0.371383683656994,0.512,0.409,1
"ETF1",0.327617269388867,-0.564940213468629,0.36,0.28,1
"PARP14",0.329233076795377,-0.425353477812846,0.433,0.343,1
"CYBA",0.333532632521135,-0.828755265037162,0.65,0.565,1
"RAD23A",0.333679001399455,-0.285981362764807,0.527,0.422,1
"SET",0.334327294883776,-0.174078789499776,0.798,0.608,1
"FCGRT",0.335657164101759,-0.128717660570818,0.808,0.642,1
"CREG1",0.336044913793287,-0.346011947809688,0.33,0.262,1
"CCNI",0.337655850890705,-0.209697905412031,0.867,0.742,1
"CST3",0.337952625517655,-0.300695508253886,0.906,0.786,1
"CTSZ",0.341326704824522,-0.407860371866972,0.591,0.47,1
"POLR2F",0.342169980416424,-0.519981831120475,0.483,0.384,1
"UBALD2",0.344482223381519,-0.445173236749715,0.325,0.26,1
"NPC2",0.357635805891517,-0.259311406675988,0.739,0.588,1
"VDAC1",0.35818191434936,-0.327696730332484,0.675,0.51,1
"ETS1",0.358262977573501,-0.406829239042218,0.296,0.241,1
"PSMA3",0.358811022037649,-0.233403281250748,0.404,0.329,1
"SMDT1",0.359869859729425,-0.178916102251665,0.542,0.431,1
"SH3KBP1",0.361673083408531,-0.424896142873871,0.36,0.293,1
"CTSB",0.362404913505087,-0.43876893450777,0.635,0.497,1
"RPL27A",0.362421749835263,-0.21875704861971,0.783,0.728,1
"RPL6",0.364763730377203,-0.183545388388744,0.892,0.833,1
"LEPROT",0.368691033238573,-0.117054475144797,0.32,0.27,1
"MRPL23",0.370276051042001,-0.540694475506064,0.33,0.264,1
"EIF4G2",0.370321133922051,-0.128060013431096,0.793,0.651,1
"NME3",0.372814132626806,-0.264149095707773,0.645,0.507,1
"MALAT1",0.374017447647415,-0.132713631732274,0.995,0.99,1
"GRN",0.374137051462974,-0.126747944135531,0.724,0.572,1
"SLC35C2",0.375417295864933,-0.551316449959071,0.335,0.265,1
"EIF3K",0.376248618858837,-0.192627691827322,0.709,0.577,1
"SAT1",0.376417480439578,-0.364816418515299,0.734,0.636,1
"CLIC1",0.3767379986489,-0.110594028217451,0.783,0.658,1
"UBB",0.377556083292279,-0.165854586397111,0.842,0.73,1
"EIF4A1",0.380826613019893,-0.272037637975136,0.424,0.435,1
"PTP4A2",0.381706397635043,-0.404025392846256,0.502,0.39,1
"U2AF1",0.38199805493425,-0.122109387715422,0.783,0.627,1
"DNAJC8",0.384675075429453,-0.336451048483147,0.547,0.432,1
"MTPN",0.385163581174851,-0.282141712807025,0.616,0.491,1
"SOD2",0.386322745846347,-0.638818377584404,0.567,0.441,1
"FKBP5",0.386711002524997,-0.372950393795374,0.424,0.34,1
"BAG1",0.386842541420502,-0.684792992320021,0.34,0.264,1
"POLR1D",0.387184907444297,-0.275982477875449,0.606,0.474,1
"TMBIM4.1",0.388663760485342,-0.458789084809654,0.35,0.353,1
"DLK1",0.393271714978946,-0.321549444531927,0.562,0.46,1
"RPS19BP1",0.398619227789323,-0.281587705684458,0.606,0.493,1
"NFKBIA",0.399263702279254,-0.837174533331073,0.537,0.485,1
"RAN",0.399638932181724,-0.159892193806046,0.709,0.596,1
"TALDO1",0.400556564936089,-0.363511117493432,0.576,0.447,1
"GPC3",0.400773971250229,-0.261915986635058,0.463,0.375,1
"LACTB",0.403830808328265,-0.537096775887329,0.276,0.218,1
"COX17",0.407554387481961,-0.341089263349034,0.433,0.355,1
"DUSP1",0.409097947236963,-0.53128936909519,0.635,0.521,1
"SS18L2",0.411851779413489,-0.601268480398049,0.305,0.243,1
"IGF2",0.412584088359028,-0.210919567933698,0.571,0.482,1
"NDUFA11",0.412600154341399,-0.227266313200545,0.424,0.359,1
"GLUL",0.415184494036301,-0.439554696294278,0.635,0.508,1
"HSPA8",0.415912260972171,-0.301214056610522,0.877,0.722,1
"FAM49B",0.416348445729569,-0.829544521874232,0.414,0.317,1
"VPS29",0.417901656773743,-0.27627551133166,0.512,0.412,1
"RPS6",0.420047814917856,-0.148706923655733,0.966,0.893,1
